study_id	included	LatDD	LonDD	elevation	citation_title	site_name	island_name	archipelago	ocean	sample_parent_material	earliest_extent_ybp	latest_is_present_day	latest_extent_ybp	timeline_length	radiocarbon_calibrated	n_samples	proxy_groups	drivers_of_change_proxies	data_online_repository_uri
6158332	included	-38.78333282	177.3833313	329	Untangling the causes of vegetation change in a 5,300 year pollen record at Tiniroto Lakes, Gisborne, New Zealand	Tiniroto	North Island	New Zealand	Pacific	lake	4830	FALSE	300	4530	no	75	pollen	none	none
6170287	included	-46.23091125	167.833725	670	Vegetation and climate history of the Longwood range, south island, new zealand, 12 000 B. P. To the present	Longwood	South Island	New Zealand	Pacific	peatland	12100	TRUE	0	12100	no	38	pollen	none	none
6156957	included	-40.93333435	172.5333405	1250	Pollen-climate reconstruction from northern South Island, New Zealand (41°S), reveals varying high- and low-latitude teleconnections over the last 16 000 years	Adelaide Tarn	South Island	New Zealand	Pacific	lake	12116	TRUE	0	12116	no	110	pollen	grain size;lithology;magnetic susceptibility;climate modelling	none
6157344	included	-37.91999817	175.3699951	60	Pollen-based temperature and precipitation records of the past 14,600 years in northern New Zealand (37°S) and their linkages with the Southern Hemisphere atmospheric circulation	Moanatuatua, Waikato Basin	North Island	New Zealand	Pacific	peatland	12267	TRUE	0	12267	no	149	pollen	charcoal	none
6159207	included	-52.5	169.1666718	120	Divergent trends in land and ocean temperature in the Southern Ocean over the past 18,000 years	Mount Honey	Campbell Island	Campbell Islands	Sub-Antarctic	peatland	12445	TRUE	0	12445	no	40	pollen summary	Climate	none
6157090	included	-45.75	167.8000031	460	Late glacial to Holocene vegetation and climate change in the eastern Takitimu Mountains, western Southland, New Zealand	Takitimu Mountains	South Island	New Zealand	Pacific	peatland	12599	TRUE	0	12599	no	39	pollen	none	none
6157522	included	-27.08333397	-109.3666687	434	Environmental processes in Rano Aroi (Easter Island) peat geochemistry forced by climate variability during the last 70 kyr	Rano Aroi	Rapa Nui	Rapa Nui	Pacific	peatland	70000	FALSE	270	69730	no	24	pollen summary	XRF climate variability	none
6170068	included	-37.084374	-12.321296	62	Variable Be-10 fluxes in lacustrine sediments from Tristan da Cunha, South Atlantic: a solar record?	Hillpiece Bog	Tristan da Cunha	Tristan da Cuhna	Atlantic	peatland	1790	FALSE	240	1550	no	12	pollen	none	none
6158319	included	-52.4713707	169.1942139	90	Late-glacial and Holocene vegetation and environment of Campbell Island, farsouthern New Zealand	Hooker Cliffs	Campbell Island	Campbell Islands	Pacific	peatland	12950	TRUE	0	12950	no	20	pollen	none	none
6156585	included	-37.084374	-12.321296	930	Late Holocene multi-proxy records of environmental change on the South Atlantic island Tristan da Cunha	Hillpiece Bog	Tristan da Cunha	Tristan da Cuhna	Atlantic	peatland	2455	FALSE	240	2215	no	32	pollen	TC;nitrogen;sulphur;magnetic susceptibility	none
6170606	included	-37.76139069	175.1963959	22	Palynology, vegetation and climate of the Waikato lowlands, North Island, New Zealand, since c. 18,000 years ago	Rotokauri	North Island	New Zealand	Pacific	lake	13300	TRUE	0	13300	yes	25	pollen	none	none
6156721	included	-27.14999962	-109.4333344	425	A plant microfossil record of Late Quaternary environments and human activity from Rano Aroi and surroundings, Easter Island	Rano Aroi (RA)	Rapa Nui	Rapa Nui	Pacific	wetland	13306	TRUE	0	13306	no	27	pollen;macrofossils	magnetic susceptibility;lytostratigraphy;Biosilicates;starch;arthropodes	none
6157188	included	-43.04999924	171.7833405	600	Late-glacial and Holocene vegetation and climatic history of the Cass Basin, central South Island, New Zealand	Cass Basin	South Island	New Zealand	Pacific	peatland	13580	TRUE	0	13580	no	41	pollen	LOI;isotope analysis	none
6156611	included	-38.9718132	174.4285583	23	Early Maori settlement impacts in northern coastal Taranaki, New Zealand	Waitoetoe B	North Island	New Zealand	Pacific	wetland	2310	FALSE	222	2088	no	15	pollen	charcoal	none
6156632	included	38.43600082	-28.1716671	873	The ecological impact of oceanic island colonization - a palaeoecological perspective from the Azores	Pico bog	Pico	Azores	Atlantic	peatland	2550	FALSE	200	2350	no	34	pollen	charcoal	none
6159207	included	-52.5	169.1499939	30	Divergent trends in land and ocean temperature in the Southern Ocean over the past 18,000 years	Homestead Scarp	Campbell Island	Campbell Islands	Sub-Antarctic	peatland	13648	TRUE	0	13648	no	40	pollen summary	Climate	none
6156490	included	-2.661666632	121.7275009	5.23	A 16,000-year record of climate, vegetation and fire from Wallacean lowland tropical forests	Lantoa (Wawantoa) 	Sulawesi	Indonesia	Indo-Pacific	"lake "	13799	TRUE	0	13799	no	30	pollen;spores	LOI;XRF;charcoal	none
6169995	included	42.20472336	8.945833206	1310	Historical range of fire frequency is not the Achilles' heel of the Corsican black pine ecosystem	Creno	Corsica	Corsica and Sardinia	Mediterranean	lake	14430	TRUE	0	14430	no	51	pollen;macrofossils	charcoal	none
6157149	included	-37.9291954	175.3703308	60	Holocene history of a raised bog, northern New Zealand, based on plant cuticles	Moanatuatua Bog	North Island	New Zealand	Pacific	peatland	14500	TRUE	0	14500	yes	15	pollen;spores;plant remains	none	none
6157045	included	-52.5	169.1666718	120	Temperature, Wind, Cloud, and the Postglacial Tree Line History of Sub-Antarctic Campbell Island	Mount Honey	Campbell Island	Campbell Islands	Sub-Antarctic	peatland	14500	TRUE	0	14500	no	135	pollen;macrofossils	LOI	none
6170782	included	-5.51125	150.091099	10.9	Human Adaptive Responses to Catastrophic Landscape Disruptions During the Holocene at Numundo, PNG	Numundo, FAAH	West New Britain	Papua New Guinea	Pacific	soil	6520	FALSE	200	6320	no	9	phytoliths	tephra	none
6156596	included	-27.12111092	-10.36638927	433	Late Holocene vegetation dynamics and deforestation in Rano Aroi: Implications for Easter Island's ecological and cultural history	Rano Aroi	Rapa Nui	Rapa Nui	Pacific	peatland	2550	FALSE	190	2360	no	40	pollen	geochemistry;charcoal	none
6171489	excluded	31.45616722	128.5189972	550	Paleoenvironmental information recorded by pollen in B-3GC gravity core in Okinawa Trough	Okinawa bay	Okinawa Trough	Okinawa	Pacific	lake	9380	FALSE	180	9200	no	84	pollen	none	No an island
6157045	included	-52.5	169.1499939	45	Temperature, Wind, Cloud, and the Postglacial Tree Line History of Sub-Antarctic Campbell Island	Homestead Ridge	Campbell Island	Campbell Islands	Sub-Antarctic	peatland	15000	TRUE	0	15000	no	125	pollen;macrofossils	LOI	none
6157045	included	-52.5	169.1499939	35	Temperature, Wind, Cloud, and the Postglacial Tree Line History of Sub-Antarctic Campbell Island	Homestead Scarp	Campbell Island	Campbell Islands	Sub-Antarctic	peatland	16000	TRUE	0	16000	no	99	pollen;macrofossils	LOI	none
6170606	included	-37.91830444	175.7912445	85	Palynology, vegetation and climate of the Waikato lowlands, North Island, New Zealand, since c. 18,000 years ago	Okoroire	North Island	New Zealand	Pacific	lake	16000	FALSE	unknown		yes	52	pollen	none	none
6170782	included	-5.51125	150.091099	36	Human Adaptive Responses to Catastrophic Landscape Disruptions During the Holocene at Numundo, PNG	Numundo, FABD I	West New Britain	Papua New Guinea	Pacific	soil	6940	FALSE	165	6775	no	9	phytoliths	tephra	none
6158647	included	-36.98654556	174.8271332	6	Late Glacial beech forest: an 18,000–5000-BP pollen record from Auckland, New Zealand	Crater Hill	North Island	New Zealand	Pacific	swamp	17900	TRUE	0	17900	no	17	pollen	diatoms;tephra	none
6170606	included	-37.92527771	175.3158264	60	Palynology, vegetation and climate of the Waikato lowlands, North Island, New Zealand, since c. 18,000 years ago	Rotomanuka	North Island	New Zealand	Pacific	lake	18000	TRUE	0	18000	yes	61	pollen	none	none
6156585	included	-37.073637	-12.262426	930	Late Holocene multi-proxy records of environmental change on the South Atlantic island Tristan da Cunha	Bottom Pond	Tristan da Cunha	Tristan da Cuhna	Atlantic	lake	2290	FALSE	160	2130	no	50	pollen	total carbon;nitrogen;sulphur content;magnetic susceptibility	none
6156554	included	-50.5306015	166.297348	2	Long-term ecology resolves the timing, region of origin and process of establishment for a disputed alien tree	Ewing island	Ewing island	New Zealand	Pacific	peatland	8768	FALSE	116.5	8651.5	no	31	pollen	charcoal	none
6168402	included	-0.645055532	-90.33733368	800	Microrefugia and species persistence in the Galapagos highlands: a 26,000-year paleoecological perspective	Pauls's Bog	Santa Cruz	Galapagos	Pacific	peatland	22340	TRUE	0	22340	no	111	pollen;spores	none	none
6159278	included	-45.28332901	167.5	741	Impacts of introduced deer and extinct moa on New Zealand ecosystems	Chester Burn	South Island	New Zealand	Pacific	soil	2452	FALSE	105.2	2346.8	no	10	pollen	none	none
6156420	included	-50.70729446	166.0791016	409	Island biodiversity conservation needs palaeoecology	Auckland Island	Auckland Island	New Zealand	Pacific	soil	275	FALSE	100.3	174.7	no	31	pollen summary	charcoal	none
6156554	included	-50.5460434	166.215332	2	Long-term ecology resolves the timing, region of origin and process of establishment for a disputed alien tree	Coastal Erebus Cove	Auckland Island	New Zealand	Pacific	peatland	275	FALSE	100.3	174.7	no	27	pollen	charcoal	none
6157628	included	45.93333435	150.0333405	325	Late Holocene history of Tokotan Lake (Kuril Archipelago, Russian Far East): The use of lacustrine records for paleoclimatic reconstructions from geologically dynamic settings	Tokotan Lake	Urup Island	Kuril Islands	Pacific	lake	3140	FALSE	100	3040	no	64	pollen	geochemistry;lithology;diatoms	none
6156722	included	-27.12277794	-109.2886124	80	Fossil plant remains at Rano Raraku, Easter Island's statue quarry: evidence for past elevated lake level and ancient Polynesian agriculture	Ranu Raraku	Rapa Nui	Rapa Nui	Pacific	lake	24210	TRUE	0	24210	no	15	pollen;phytoliths	charcoal	none
6170782	included	-5.51125	150.091099	16.2	Human Adaptive Responses to Catastrophic Landscape Disruptions During the Holocene at Numundo, PNG	Numundo, FAAY V	West New Britain	Papua New Guinea	Pacific	soil	5820	FALSE	100	5720	no	9	phytoliths	tephra	none
6157198	included	-20.41666603	57.51666641	560	Mauritius since the last glacial: environmental and climatic reconstruction of the last 38 000 years from Kanaka Crater	Kanaka Crater	Mauritius	Macarenes	Indian	crater	29000	TRUE	0	29000	no	100	pollen	none	none
6170604	included	-35.60559464	174.1828613	98	A 30 000 year pollen, vegetation and climate record from Otakairangi (Hikurangi), Northland, New Zealand	Otakairangi swamp	North Island	New Zealand	Pacific	swamp	29300	TRUE	0	29300	no	57	pollen	none	none
6158759	included	35.31207657	23.97892952	780	Human impact on vegetation in the White Mountains of Crete since AD 500	White Mountains	Crete	Aegean Islands	Mediterranean	peatland	1510	FALSE	86	1424	no	110	pollen	charcoal	none
6158356	included	-43.05417252	170.6415253	235	Interglacial vegetation in South Westland, South Island, New Zealand	Pukutuaro, Northern site	South Island	New Zealand	Pacific	peatland	29600	TRUE	0	29600	no	22	pollen	none	none
6169990	included	6.900000095	158.2333374	160	Breadfruit Fermentation in Pohnpei, Micronesia: Site Formation, Archaeological Visibility, and Interpretive Strategies	PoC3-18	Pohnpei	Caroline islands	Pacific	archeological site	85	FALSE	85	0	no	10	phytoliths	none	none
6157881	included	21.50694466	-158.1427765	1195	Central Pacific hydroclimate over the last 45,000 years: Molecular-isotopic evidence from leaf wax in a Hawai'i peatland	Moun Kaʻala (KLA2, 200-cm)	O'ahu	Hawai	Pacific	peatland	41710	FALSE	85	41625	no	34	n-alkanes	organic geochemistry;leaf n-alkanes;δ2H	none
6157925	included	-38.95000076	177.0333405	280	A late Holocene history of natural disturbance in lowland podocarp/hardwood forest, Hawke's Bay, New Zealand	Rotonuiaha (RNUI13)	North Island	New Zealand	Atlantic	lake	1718	FALSE	80	1638	no	114	pollen;spores	charcoal;erosion pulses;tephrostratography	none
6156874	included	-27.14999962	-109.4499969	430	A 70,000 year multiproxy record of climatic and environmental change from Rano Aroi peatland (Easter Island)	Rano Aroi mire (ARO 08 02)	Rapa Nui	Rapa Nui	Pacific	peatland	30300	TRUE	0	30300	no	80	pollen;seeds	XRF (Fe/Ti and Ca/Ti ratio);TC;TN (in percentages);C/N ratios;and δ13C (‰);mineralogy;Facies;grain size;color and degree of humification	none
6157131	included	1.228000045	124.8980026	683	Palaeoenvironmental developments in the Lake Tondano area (N. Sulawesi, Indonesia) since 33,000 yr BP	Tondano	Sulawesi	Indonesia	Indo-Pacific	lake	33000	TRUE	0	33000	no	68	pollen	charcoal	none
6157452	included	-2.533333302	121.3666687	520	Environmental change in the Late Pleistocene and later Holocene at Wanda site, Soroako, South Sulawesi, Indonesia	Wanda Mire	Sulawesi	Indonesia	Indo-Pacific	peatland	33640	FALSE	unknown		no	40	pollen	none	none
6156727	included	-27.18994522	-109.4387894	106	Pollen, phytoliths, arthropods and high-resolution 14C sampling from Rano Kau, Easter Island: evidence for late Quaternary environments, ant (Formicidae) distributions and human activity	Rano Kao	Rapa Nui	Rapa Nui	Pacific	lake	34260	TRUE	0	34260	no	44	pollen;phytoliths	charcoal;insects	none
6168850	included	-27.14999962	-109.4333344	75	Late Quaternary pollen records from Easter Island	Rano Raraku	Rapa Nui	Rapa Nui	Pacific	lake	35260	TRUE	0	35260	no	33	pollen	none	none
6157925	included	-39.21666718	176.8999939	150	A late Holocene history of natural disturbance in lowland podocarp/hardwood forest, Hawke's Bay, New Zealand	Tutira ( LT16)	North Island	New Zealand	Atlantic	lake	1718	FALSE	80	1638	no	30	pollen;spores	charcoal;erosion pulses;tephrostratography	none
6158936	included	-20.23333359	46.91666794	1778	A 40,000-yr pollen and diatom record from Lake Tritrivakely, Madagascar, in the southern tropics	Tritrivakely	Madagascar	Madagascar	Indian	lake	36200	FALSE	unknown		no	40	pollen;spores	TOC;TOM;Hydrogen index;C/N Ratio;13C;lithofacies	none
6156554	included	-50.54692841	166.2127991	56	Long-term ecology resolves the timing, region of origin and process of establishment for a disputed alien tree	Inland Erebus Cove	Auckland Island	New Zealand	Pacific	peatland	116.5	FALSE	31	85.5	no	28	pollen	charcoal	none
6168850	included	-27.14999962	-109.4333344	11	Late Quaternary pollen records from Easter Island	Rano Aroi	Rapa Nui	Rapa Nui	Pacific	peatland	37650	TRUE	0	37650	no	64	pollen	none	none
6156687	included	-27.09438705	-109.3738937	430	THE LATE QUATERNARY VEGETATIONAL AND CLIMATIC HISTORY OF EASTER ISLAND	Rano Aroi	Rapa Nui	Rapa Nui	Pacific	swamp	37680	TRUE	0	37680	no	66	pollen	none	none
6169413	included	-36.88333511	174.7833405	80	Palaeoenvironment and human impact in modifying vegetation at Mt St John, Auckland Isthmus, New Zealand	Mt St John volcano	North Island	New Zealand	Pacific	soil	16380	FALSE	7	16373	no	8	pollen;spores	tephra	none
6157591	included	-37.21611023	175.7166595	533	A palynological study of Polynesian and European effects on vegetation in Coromandel, New Zealand, showing the variability between four records from a single swamp	Easter swamp ES0	North Island	New Zealand	Pacific	swamp	890	FALSE	0	890	no	14	pollen	tephra;stratigraphy	none
6157591	excluded	-37.21611023	175.7166595	533	A palynological study of Polynesian and European effects on vegetation in Coromandel, New Zealand, showing the variability between four records from a single swamp	Easter swamp ES1	North Island	New Zealand	Pacific	swamp	1460	FALSE	0	1460	no	0		tephra;stratigraphy	No proxy
6157591	included	-37.21611023	175.7166595	533	A palynological study of Polynesian and European effects on vegetation in Coromandel, New Zealand, showing the variability between four records from a single swamp	Easter swamp ES4	North Island	New Zealand	Pacific	swamp	1670	FALSE	0	1670	no	14	pollen	tephra;stratigraphy	none
6157591	included	-37.21611023	175.7166595	533	A palynological study of Polynesian and European effects on vegetation in Coromandel, New Zealand, showing the variability between four records from a single swamp	Easter swamp ES6	North Island	New Zealand	Pacific	swamp	1820	FALSE	0	1820	no	41	pollen	tephra;stratigraphy	none
6170782	included	-5.51125	150.091099	7.6	Human Adaptive Responses to Catastrophic Landscape Disruptions During the Holocene at Numundo, PNG	Numundo, FABK XI	West New Britain	Papua New Guinea	Pacific	soil	3130	FALSE	0	3130	no	9	phytoliths	tephra	none
6170782	included	-5.51125	150.091099	26	Human Adaptive Responses to Catastrophic Landscape Disruptions During the Holocene at Numundo, PNG	Numundo, FABD t2	West New Britain	Papua New Guinea	Pacific	soil	4920	FALSE	0	4920	no	9	phytoliths	tephra	none
6170782	included	-5.51125	150.091099	28	Human Adaptive Responses to Catastrophic Landscape Disruptions During the Holocene at Numundo, PNG	Numundo, FABD t3	West New Britain	Papua New Guinea	Pacific	soil	6100	FALSE	0	6100	no	9	phytoliths	tephra	none
6156874	included	-27.14999962	-109.4499969	430	A 70,000 year multiproxy record of climatic and environmental change from Rano Aroi peatland (Easter Island)	Rano Aroi mire (ARO 06 01)	Rapa Nui	Rapa Nui	Pacific	peatland	49900	TRUE	0	49900	no	28	pollen;seeds	XRF (Fe/Ti and Ca/Ti ratio);TC;TN (in percentages);C/N ratios;and δ13C (‰);mineralogy;Facies;grain size;color and degree of humification	none
6170782	included	-5.51125	150.091099	18.6	Human Adaptive Responses to Catastrophic Landscape Disruptions During the Holocene at Numundo, PNG	Numundo, FABK VII	West New Britain	Papua New Guinea	Pacific	soil	6140	FALSE	0	6140	no	9	phytoliths	tephra	none
6172041	excluded	39.69277954	2.632222176	300	Analysis of coprolites from the extinct mountain goat Myotragus balearicus	Balma de Son Matge (Sample 1)	Mallorca	Balearic Islands	Mediterranean	coprolite	unknown	TRUE	0		yes	1	pollen;dna	none	No time serie
6172041	excluded	39.69277954	2.632222176	300	Analysis of coprolites from the extinct mountain goat Myotragus balearicus	Balma de Son Matge (Sample 1)	Mallorca	Balearic Islands	Mediterranean	coprolite	unknown	TRUE	0		yes	1	pollen;dna	none	No time serie
6158420	included	42.65309143	9.082186699	12	New pollen-analytical researches in Corsica: the problem of Quercus ilex L. and Erica arbor ea L., the origin of Pinus halepensis Miller forests	Cannuta	Corsica	Corsica and Sardinia	Mediterranean	lagoon	unknown	TRUE	0		yes	27	pollen	none	none
6158113	included	-44.54466629	168.3845215	466	Wetland soil moisture complicates the use of Sporormiella to trace past herbivore populations	Dart River	South Island	New Zealand	Pacific	soil	unknown	TRUE	0		yes	9	pollen;spores	sporomiella	none
6172324	included	66.34999847	-21.36888885	45	Congruence or concordance in archaeobotany: Assessing micro- and macro-botanical data sets from Icelandic middens	Gjögur	Iceland	Iceland	Atlantic	middens	unknown	TRUE	0		yes	32	pollen;macrofossils	none	none
6158420	included	42.65975952	9.061196327	10	New pollen-analytical researches in Corsica: the problem of Quercus ilex L. and Erica arbor ea L., the origin of Pinus halepensis Miller forests	Ostricani	Corsica	Corsica and Sardinia	Mediterranean	lagoon	unknown	TRUE	0		yes	22	pollen	none	none
6158964	included	-35.61666489	173.5500031	368	Vegetation changes since early Maori fires in Waipoua Forest, Northern New Zealand	Tarahoka swamp core 1	North Island	New Zealand	Pacific	swamp	unknown	TRUE	0		yes	12	pollen	charcoal	none
6159210	included	-38.36666489	178.3000031	2	Field survey, sedimentology and plant microfossil analysis of sediment cores from possible cultivation sites at Tolaga Bay, eastern North Island, New Zealand	Dune wetland	North Island	New Zealand	Pacific	soil	unknown	FALSE	unknown		yes	7	pollen	none	none
6168184	included	-43.23444366	171.601944	509.5	A macrofossil flora from sediments in a lagoon marginal to lake coleridge, canterbury, new zealand	Coleridge lagoon	South Island	New Zealand	Pacific	lagoon	7273	FALSE	0	7273	no	3	macrofossils	none	none
6168631	included	-31.53824806	159.0795898	3	Modern Pollen Rain and Recent Vegetation History on Lord-Howe Island Australia Evidence of Human Impact	Airport Swamp	Lord Howe	Lord Howe	Pacific	swamp	unknown	FALSE	unknown		yes	8	pollen	none	none
6157080	included	-5.501141548	123.7317352	0	Mangrove pollen of Indonesia and its suitability as a sea-level indicator	Ambeau	Kaledupa	Indonesia	Indo-Pacific	wetland	unknown	FALSE	unknown		yes	11	pollen	none	none
6157075	excluded	-8.829999924	-140.058609	0	Anthropogenically driven decline and extinction of Sapotaceae on Nuku Hiva (Marquesas Islands, East Polynesia)	Anaho	Nuku Hiva	Marquesas Islands	Pacific	archeological site	unknown	FALSE	unknown		unknown	0		wood charcoal	No proxy
6172041	excluded	39.69277954	2.632222176	300	Analysis of coprolites from the extinct mountain goat Myotragus balearicus	Balma de Son Matge (sample 3)	Mallorca	Balearic Islands	Mediterranean	coprolite	unknown	FALSE	unknown		yes	1	pollen;dna	none	No time serie
6172041	excluded	39.69277954	2.632222176	300	Analysis of coprolites from the extinct mountain goat Myotragus balearicus	Balma de Son Matge (sample 3)	Mallorca	Balearic Islands	Mediterranean	coprolite	unknown	FALSE	unknown		yes	1	pollen;dna	none	No time serie
6170440	included	-42.39490509	172.1309357	420	Contributions to the Quaternary History of the New-Zealand Flora Part 6 Aranuian Pollen Diagrams from Canterbury Nelson and North Westland South Island	Crooked Mary Creek Station 40	South Island	New Zealand	Pacific	peatland	unknown	FALSE	unknown		yes	6	pollen	none	none
6170441	included	-43.439888	169.9041748	100	Contributions to the Quaternary History of the New-Zealand Flora Part 7 2 Aranuian Pollen Diagrams from Central South Island	Gillespies Beach Road	South Island	New Zealand	Pacific	kettlehole	unknown	FALSE	unknown		yes	31	pollen	none	none
6157075	excluded	-8.804444313	-140.159729	0	Anthropogenically driven decline and extinction of Sapotaceae on Nuku Hiva (Marquesas Islands, East Polynesia)	Hakaea	Nuku Hiva	Marquesas Islands	Pacific	archeological site	unknown	FALSE	unknown		unknown	0		wood charcoal	No proxy
6157075	excluded	-8.829722404	-140.0825043	0	Anthropogenically driven decline and extinction of Sapotaceae on Nuku Hiva (Marquesas Islands, East Polynesia)	Hatiheu	Nuku Hiva	Marquesas Islands	Pacific	archeological site	unknown	FALSE	unknown		unknown	0		wood charcoal	No proxy
6170441	included	-43.22716904	171.4944763	600	Contributions to the Quaternary History of the New-Zealand Flora Part 7 2 Aranuian Pollen Diagrams from Central South Island	Henrietta	South Island	New Zealand	Pacific	peatland	unknown	FALSE	unknown		yes	34	pollen	none	none
6158319	included	-52.51769257	169.1885223	20	Late-glacial and Holocene vegetation and environment of Campbell Island, farsouthern New Zealand	Homestead Ridge	Campbell Island	Campbell Islands	Pacific	peatland	unknown	FALSE	unknown		yes	19	pollen	none	none
6170440	included	-43.09954834	171.8450623	600	Contributions to the Quaternary History of the New-Zealand Flora Part 6 Aranuian Pollen Diagrams from Canterbury Nelson and North Westland South Island	Hwodon	South Island	New Zealand	Pacific	lake	unknown	FALSE	unknown		yes	25	pollen	none	none
6170440	included	-43.0547905	171.8101959	600	Contributions to the Quaternary History of the New-Zealand Flora Part 6 Aranuian Pollen Diagrams from Canterbury Nelson and North Westland South Island	Kettlehole	South Island	New Zealand	Pacific	peatland	unknown	FALSE	unknown		yes	13	pollen	none	none
6170440	included	-42.59910965	171.578125	150	Contributions to the Quaternary History of the New-Zealand Flora Part 6 Aranuian Pollen Diagrams from Canterbury Nelson and North Westland South Island	Lady Lake	South Island	New Zealand	Pacific	lake	unknown	FALSE	unknown		yes	3	pollen	none	none
6157080	included	-5.501141548	123.7317352	0	Mangrove pollen of Indonesia and its suitability as a sea-level indicator	Llagiyye	Kaledupa	Indonesia	Indo-Pacific	wetland	unknown	FALSE	unknown		yes	8	pollen	none	none
6170440	included	-42.55797195	171.5301971	160	Contributions to the Quaternary History of the New-Zealand Flora Part 6 Aranuian Pollen Diagrams from Canterbury Nelson and North Westland South Island	Maria's Mire	South Island	New Zealand	Pacific	peatland	unknown	FALSE	unknown		yes	22	pollen	none	none
6170440	included	-43.0228157	171.7300873	760	Contributions to the Quaternary History of the New-Zealand Flora Part 6 Aranuian Pollen Diagrams from Canterbury Nelson and North Westland South Island	Mont Horrible	South Island	New Zealand	Pacific	peatland	unknown	FALSE	unknown		yes	23	pollen	none	none
6168631	included	-31.51890755	159.0571899	6	Modern Pollen Rain and Recent Vegetation History on Lord-Howe Island Australia Evidence of Human Impact	Old Shetlement Swamp	Lord Howe	Lord Howe	Pacific	swamp	unknown	FALSE	unknown		yes	10	pollen	none	none
6158356	included	-43.05417252	170.6415253	235	Interglacial vegetation in South Westland, South Island, New Zealand	Opuku, Southern site	South Island	New Zealand	Pacific	peatland	unknown	FALSE	unknown		yes	21	pollen	none	none
6157718	included	-46.95658493	167.8824768	408	Holocene vegetation and climate of Stewart Island, New Zealand	Rakeahua Tarn	Stewart Island	New Zealand	Pacific	peatland	unknown	FALSE	unknown		yes	10	pollen	none	none
6171045	included	45.3349762	148.4263458	117	Meadow landscapes of Southern Kurils: Origin, age and development	Sect. 1198	Iturup Island	Kuril Islands	Pacific	soil	unknown	FALSE	unknown		yes	15	pollen	none	none
6170440	included	-43.13920975	172.7184448	30	Contributions to the Quaternary History of the New-Zealand Flora Part 6 Aranuian Pollen Diagrams from Canterbury Nelson and North Westland South Island	Swinton Park Farm	South Island	New Zealand	Pacific	peatland	unknown	FALSE	unknown		yes	10	pollen	none	none
6169417	included	-24.37416649	-128.3269501	30	Analysis of plant microfossils in archaeological deposits from two remote archipelagos: The Marshall Islands, Eastern Micronesia, and the Pitcairn Group, Southeast Polynesia	TP1 North profile	Henderson	Pitcairn group	Pacific	soil	unknown	FALSE	unknown		yes	9	pollen;spores	none	none
6170440	included	-42.26433945	172.2171783	400	Contributions to the Quaternary History of the New-Zealand Flora Part 6 Aranuian Pollen Diagrams from Canterbury Nelson and North Westland South Island	Ure's Mire	South Island	New Zealand	Pacific	peatland	unknown	FALSE	unknown		yes	29	pollen	none	none
6170440	included	-42.98333359	171.7333374	1000	Contributions to the Quaternary History of the New-Zealand Flora Part 6 Aranuian Pollen Diagrams from Canterbury Nelson and North Westland South Island	Woolshed Hill	South Island	New Zealand	Pacific	peatland	unknown	FALSE	unknown		yes	15	pollen	none	none
